"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
435805,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][compiler][null] Java 8 compiler does not recognize declaration style null annotations","2015-05-21 11:44:24"
3252,"JDT","Core","david_audel","VERIFIED","WORKSFORME","Code assist list could be narrower in throws completion (1GD074C)","2002-06-13 16:08:48"
114639,"JDT","Core","frederic_fusier","VERIFIED","DUPLICATE","Unexpected newline when using formatter with default settings","2010-04-27 04:23:17"
167357,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","non-empty init block in local member type has no children","2007-08-07 05:24:03"
244785,"JDT","Core","frederic_fusier","RESOLVED","DUPLICATE","[javadoc] Compiler reports error on @param tags with linebreak","2008-08-21 05:30:42"
344655,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.7][compiler] Prohibit use of <> with explicit type arguments to generic constructor","2011-08-05 02:54:33"
550818,"JDT","Core","stephan.herrmann","NEW"," ---","[null][external] external annotations are dropped when other type annotations exist on the same member","2019-09-06 18:08:18"
77496,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5] compiler doesn't detect illegal method overriding due to non-matching return type parameters","2004-12-14 15:02:15"
144414,"JDT","Core","kent_johnson","VERIFIED","FIXED","JDT Compiler fails while standard javac compiler can proceed","2006-09-12 08:19:27"
515274,"JDT","Core","jdt-core-inbox","ASSIGNED"," ---","JDT Core test freezes in Gerrit Hudson job","2018-05-16 01:38:38"
68006,"JDT","Core","david_audel","RESOLVED","FIXED","[1.5] Invalid modifier after parse","2005-01-11 11:03:10"
89982,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] Internal failure during missing enum  case diagnosis","2005-04-01 13:13:17"
123521,"JDT","Core","Olivier_Thomann","VERIFIED","INVALID","copyright text for Sun Mirror API types","2010-01-25 01:15:28"
494791,"JDT","Core","stephan.herrmann","VERIFIED","WORKSFORME","Deleting ""}"" in inner class causes Eclipse to not stop at checking syntax errors on build","2016-08-03 09:54:14"
538192,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][compiler] Eclipse IDE compiler error (lambda), using io.cucumber.datatable.DataTableType","2019-02-21 03:48:07"
26970,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Too many problem methods if error in initializer","2009-08-30 02:24:12"
421712,"JDT","Core","srikanth_sankaran","RESOLVED","FIXED","[1.8][compiler] java.lang.NoSuchMethodError with lambda expression in interface default method.","2013-11-14 05:31:44"
474110,"JDT","Core","stephan.herrmann","VERIFIED","NOT_ECLIPSE","VerifyError in CompilationUnitResolver.resolve (896)","2015-09-15 05:24:28"
522090,"JDT","Core","jdt-core-inbox","NEW"," ---","Expose API for code cleanup on Core rather than UI","2017-12-31 22:02:33"
15334,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","ast: Message should have length","2002-05-07 10:38:24"
42459,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","DebugEvaluationTests don't run if target is 1.2","2003-10-08 07:31:01"
307040,"JDT","Core","satyam.kandula","VERIFIED","FIXED","Search Job with HierarchyScope on Object does not cancel","2010-05-17 11:48:51"
399773,"JDT","Core","srikanth_sankaran","RESOLVED","FIXED","[1.8][compiler] Cast expression should allow for additional bounds to form intersection types","2013-02-10 06:16:53"
448793,"JDT","Core","jdt-core-inbox","ASSIGNED"," ---","[1.8][compiler][inference] Eliminate deviations in handling capture bound incorporation","2019-05-20 18:28:10"
180789,"JDT","Core","maxime_daniel","VERIFIED","FIXED","[1.5][compiler] invalid incompatible return type error","2007-04-27 10:33:19"
106866,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[1.5][compiler] Ambiguous method call with varargs methods","2005-08-17 13:32:15"
154881,"JDT","Core","Olivier_Thomann","VERIFIED","INVALID","Remove unnecessary stack maps","2007-12-20 06:52:39"
227530,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5][compiler] Incomplete error message for annotation inside a member type","2008-10-27 08:07:47"
72501,"JDT","Core","david_audel","VERIFIED","FIXED","[1.5] CodeAssist - ArrayIndexOutOfBoundsException with ParameterizedQualifiedTypeReference","2004-09-23 06:17:08"
95106,"JDT","Core","kent_johnson","RESOLVED","INVALID","[1.5][compiler] Unexpected compiler error: type must implement inherited abstract method","2005-05-31 15:08:16"
131028,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","[1.5][compiler] Doubly-nested inner classes with generics fail to compile","2006-03-09 17:57:38"
502999,"JDT","Core","sxenos","RESOLVED","FIXED","[newindex] Remove or update all the @since tags added in the newindex branch","2016-10-04 13:40:28"
544556,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","[12] [codegen] Switch expression - Operand Stack Overflow - nested","2019-02-22 03:08:00"
31497,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Internal compiler error","2003-03-27 09:22:37"
59788,"JDT","Core","jeem","VERIFIED","FIXED","[DOM/AST] rename AST.LEVEL_* constants","2004-05-19 13:19:23"
84049,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[javadoc][dom] Extended ranges wrong for method name without return type","2006-12-12 06:40:09"
427337,"JDT","Core","jarthana","RESOLVED","FIXED","[1.8][dom ast] Type annotation is appearing in parameter annotation","2014-02-21 07:11:03"
482737,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Internal compiler error: java.lang.NullPointerException at org.eclipse.jdt.internal.compiler.ast.ReferenceExpression.copy(ReferenceExpression.java:139","2017-01-11 16:56:29"
22104,"JDT","Core","kent_johnson","VERIFIED","FIXED","[infrastructure] NPE from IndexSummary.read(...)","2004-03-24 11:06:29"
46720,"JDT","Core","Olivier_Thomann","RESOLVED","WONTFIX","[compiler] Should default constructors have synthetic attributes","2003-11-18 09:20:58"
408338,"JDT","Core","jdt-core-inbox","VERIFIED","WORKSFORME","JarIndexLocation.getInputStream failed","2015-10-28 09:01:55"
463249,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE in HierarchyResolver.resolve (718)","2016-11-17 09:17:38"
196339,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] SearchEngine not returning correct result","2007-08-03 10:13:00"
112652,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Java Search causes Out of memory exception and crashes workbench","2006-03-14 12:03:28"
164945,"JDT","Core","david_audel","NEW"," ---","[ast rewrite] Indent empty lines: insert unimplemented methods","2008-07-04 08:47:59"
340641,"JDT","Core","amj87.iitr","VERIFIED","INVALID","Autocomplete / content assist require internet connection","2011-04-25 02:32:22"
549384,"JDT","Core","register.eclipse","VERIFIED","FIXED","[ecj][null] Error message for nullAnnot syntax is wrong","2019-08-21 03:56:45"
76572,"JDT","Core","jarthana","VERIFIED","DUPLICATE","[code assist] Code assist does not work on second method parameter in anonymous class","2014-10-29 06:24:31"
99631,"JDT","Core","david_audel","VERIFIED","FIXED","[assist][5.0] Unnecessary proposals on annotation completion","2007-08-03 05:41:19"
141281,"JDT","Core","david_audel","RESOLVED","DUPLICATE","Missing completion on intersection type","2006-11-13 09:13:26"
209150,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[dom] Recovered type binding for ""java.lang.Object"" information are not complete","2008-11-02 01:24:19"
513286,"JDT","Core","stephan.herrmann","VERIFIED","WONTFIX","JDT null analysis does not take into consideration thrown runtime errors from method calls","2017-05-09 10:35:20"
36777,"JDT","Core","Olivier_Thomann","RESOLVED","WORKSFORME","refreshing a library results in jzentry==0 failure message","2003-06-11 16:57:52"
66299,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Build state lost when switching between integration builds","2004-06-09 16:44:32"
433825,"JDT","Core","sasikanth.bharadwaj","VERIFIED","FIXED","[1.8][compiler] Internal compiler error: NullPointerException in AllocationExpression#resolvePart3","2014-05-26 02:46:19"
536552,"JDT","Core","mateusz.matela","VERIFIED","FIXED","Freeze when formatting Java source code","2018-07-31 22:48:04"
51158,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","New code formatter: can't replicate old formatter","2009-08-30 02:15:47"
80208,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5][compiler] NPE trying to resolve single static import","2004-12-14 11:30:17"
419798,"JDT","Core","anchakrk","CLOSED","DUPLICATE","Problem marker with inconsistent data","2013-12-05 04:35:44"
472398,"JDT","Core","sasikanth.bharadwaj","RESOLVED","DUPLICATE","Lambdas appearing after erroneous lambdas cause type errors.","2015-07-13 10:06:29"
520940,"JDT","Core","mat.booth","RESOLVED","FIXED","ecj cannot be built since introduction of java 1.8 lambda syntax","2017-08-16 01:23:46"
14222,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","API for formatting options","2009-08-30 02:35:32"
444772,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.8][compiler] NullPointerException in ReferenceExpression.shouldGenerateImplicitLambda","2015-01-20 03:56:45"
5347,"JDT","Core","jerome_lanneluc","RESOLVED","WORKSFORME","class files not updated","2003-02-04 12:08:50"
177372,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] Missing unboxing conversion when no value required from message send","2007-03-20 09:53:31"
256735,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Marker property value is too long for internal compiler error (java.lang.StackOverflowError)","2008-12-09 06:39:40"
359943,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","invokedynamic in generated class file is not correctly recognized by the eclipse compiler","2011-10-25 10:17:54"
105524,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","VerifyError when using generics with autoboxing","2005-07-28 18:19:28"
152202,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Internal Compiler error: ClassCastException in ParameterizedTypeBinding","2006-08-03 13:45:12"
222665,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Error opening workbench","2008-08-28 12:17:20"
71293,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","Out of memory error when opening a closed project","2009-08-30 02:06:29"
500636,"JDT","Core","sasikanth.bharadwaj","RESOLVED","FIXED","[compiler][9] New flags/keywords/attributes related to module declaration need to be supported","2017-07-19 04:17:42"
543691,"JDT","Core","jarthana","RESOLVED","FIXED","[12] IProblem.SwitchExpressionsNoResultExpression is not reported cleanly","2019-01-24 02:16:48"
30470,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","IJavaModelStatus.getMessage not the same as getString","2003-01-29 10:28:35"
83321,"JDT","Core","david_audel","VERIFIED","FIXED","[1.5][assist][enum] no override completion proposals in type when followed by a package visible enum","2005-03-30 14:42:09"
426494,"JDT","Core","manpalat","NEW"," ---","[formatter] Selected wrapped expression (single line selected) has wrong indentation","2019-03-22 13:36:23"
528859,"JDT","Core","jdt-core-inbox","NEW"," ---","Compilation fails for heavily templated functional interface","2017-12-18 03:51:37"
20908,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","Formatter wraps import statements","2002-07-30 14:11:52"
45655,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","exception while editing java file","2003-11-20 10:44:17"
321866,"JDT","Core","Olivier_Thomann","VERIFIED","WORKSFORME","annotation classes not found","2011-04-28 10:03:02"
406170,"JDT","Core","jdt-core-inbox","NEW"," ---","JDT causes JAR locking on Windows systems, must exit eclipse to force file handle close, to allow deletion of files.","2018-06-14 02:37:21"
460213,"JDT","Core","stephan.herrmann","VERIFIED","WONTFIX","Fields initialized in a private or final method called from all constructors should be treated as if initialized in the constructors themselves.","2015-03-17 04:08:49"
192706,"JDT","Core","david_audel","NEW"," ---","F3 won't work from a classfile","2007-06-27 10:50:34"
276373,"JDT","Core","jarthana","VERIFIED","FIXED","Incorrect resource comparison with IJavaProject.isOnClasspath(IResource)","2010-05-27 17:35:54"
378024,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","Ordering of comments between imports not preserved","2013-02-04 11:00:52"
237418,"JDT","Core","kent_johnson","VERIFIED","FIXED","deadlock between auto-build/refresh right after startup","2008-08-29 04:24:54"
548086,"JDT","Core","stephan.herrmann","NEW"," ---","[9] improve error message when trying to export a foreign package","2019-08-27 18:39:53"
75639,"JDT","Core","philippe_mulet","RESOLVED","WONTFIX","[1.5] Unexpected error inside java editor","2005-02-16 09:40:53"
98484,"JDT","Core","frederic_fusier","RESOLVED","WONTFIX","[search] SearchEngine#createWorkspaceScope(...) should take a progress monitor","2006-02-03 11:09:13"
510844,"JDT","Core","jarthana","VERIFIED","FIXED","Comparator errors in I20170122-2000","2017-01-24 00:48:23"
65116,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","IProjectDescription.getBuildSpec copies commands","2004-06-11 10:30:12"
489604,"JDT","Core","david_williams","VERIFIED","FIXED","should not override <timestampProvider>","2016-05-13 02:57:29"
534787,"JDT","Core","manpalat","RESOLVED","FIXED","[11][compiler] compiler part for  Support for JEP 323: Local-Variable Syntax for Lambda Parameters","2018-05-29 01:49:59"
50296,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","Formatter does not provide control over splitting lines before or after binary operators","2004-04-16 12:49:17"
79597,"JDT","Core","jeem","VERIFIED","FIXED","[1.5] APIs for disassembling 1.5 attributes need to be cleanup","2005-05-11 08:45:27"
417553,"JDT","Core","jdt-core-inbox","NEW"," ---","unit test failure : testUserLibraryIndex","2018-11-06 01:07:59"
470817,"JDT","Core","srikanth_sankaran","CLOSED","DUPLICATE","[1.8][compiler] The method add(Predicate<capture#3-of ? super E>, Predicate<capture#4-of ?>) is undefined for the type Burritos.FilteredCollection<E>","2017-04-01 14:03:22"
519538,"JDT","Core","stephan.herrmann","CLOSED","DUPLICATE","[9] module not on project's build path exception on any type from JDK","2018-03-13 18:43:39"
13059,"JDT","Core","philippe_mulet","RESOLVED","WONTFIX","incorrect (?) code compiles","2002-04-09 10:42:19"
40442,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Abstract class fails to invoke interface-defined method in 1.4 compliance mode.","2003-10-23 06:31:43"
296998,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Unused imports should not prevent execution","2010-01-25 14:55:40"
441959,"JDT","Core","jarthana","NEW"," ---","[quick assist] Exception while processing quick fixes or quick assists","2014-09-29 12:17:20"
3433,"JDT","Core","jerome_lanneluc","CLOSED","WORKSFORME","search: missing field occurrecnces (1GKZ8J6)","2010-12-13 04:31:55"
174298,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Wrong NAME_PROPERTY child type for AnnotationTypeDeclaration and EnumDeclaration","2007-03-20 13:47:21"
353474,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","type converters should include more annotations","2011-10-25 02:12:02"
103485,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] compiler: wrongfully accepted method call","2005-09-26 11:02:13"
149895,"JDT","Core","jdt-ui-inbox","RESOLVED","DUPLICATE","InvocationTargetException when running source->clean up","2006-07-07 04:25:23"
218614,"JDT","Core","jarthana","NEW"," ---","[implementation] Should not build if expanded classpath has not changed","2011-03-16 14:27:21"
70053,"JDT","Core","philippe_mulet","RESOLVED","FIXED","[1.5] VerifyError - incompatible argument to function","2005-01-11 11:01:47"
92710,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","IJavaElement.exists() fails with unreasonable IllegalArgumentException","2006-03-28 11:51:45"
127570,"JDT","Core","maxime_daniel","VERIFIED","FIXED","[compiler][null] lazy initialization coding pattern within loops","2006-09-26 08:58:40"
499267,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][warnings] Deprecation warnings even when @SupressWarnings(""deprecation"") is present","2016-08-06 09:21:53"
